"","ensembl_gene_id","external_gene_name","chromosome_name","start_position","end_position","description","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","weight"
"205","ENSG00000127083","OMD","9",92414245,92424461,"osteomodulin [Source:HGNC Symbol;Acc:HGNC:8134]",10.6559191329467,-2.67385706509248,0.69575910762446,-3.84307878372138,0.000121500444078434,0.0100888237023356,0.908865051322479
"180","ENSG00000122121","XPNPEP2","X",129738974,129769536,"X-prolyl aminopeptidase 2 [Source:HGNC Symbol;Acc:HGNC:12823]",42.7357500155252,-2.64941411906589,0.613377441106217,-4.31938630525393,1.56463690566e-05,0.00200582958027485,1.40489415840775
"245","ENSG00000136160","EDNRB","13",77895481,77975529,"endothelin receptor type B [Source:HGNC Symbol;Acc:HGNC:3180]",876.810993820945,-2.57887329298904,0.683558081320836,-3.77272007084737,0.00016147742682069,0.00751656337074631,1.84948064520524
"367","ENSG00000163735","CXCL5","4",73995642,73998677,"C-X-C motif chemokine ligand 5 [Source:HGNC Symbol;Acc:HGNC:10642]",1960.42649525125,-2.55141985895489,0.604072169382959,-4.22370039255589,2.40323487780443e-05,0.00200582958027485,2.18154027036872
"124","ENSG00000109272","PF4V1","4",73853296,73854483,"platelet factor 4 variant 1 [Source:HGNC Symbol;Acc:HGNC:8862]",66.1894551366613,-2.54702945782023,0.531671655168768,-4.79060606872437,1.66278295034098e-06,0.000449650605285524,1.45810280475595
"447","ENSG00000181790","ADGRB1","8",142449430,142545009,"adhesion G protein-coupled receptor B1 [Source:HGNC Symbol;Acc:HGNC:943]",18.3747515437939,-2.5397381453239,0.443816034216502,-5.72250200425379,1.04966605829959e-08,1.29023939754528e-05,1.40489415840775
"293","ENSG00000145506","NKD2","5",1008829,1038943,"NKD inhibitor of WNT signaling pathway 2 [Source:HGNC Symbol;Acc:HGNC:17046]",10.7388431044718,-2.50718001392248,0.683101464004065,-3.67028932894742,0.00024227607943342,0.014770124898413,0.908865051322479
"532","ENSG00000276920","NKD2","CHR_HSCHR5_4_CTG1",1008829,1038943,"NKD inhibitor of WNT signaling pathway 2 [Source:HGNC Symbol;Acc:HGNC:17046]",10.7388431044718,-2.50718001392248,0.683101464004065,-3.67028932894742,0.00024227607943342,0.0170095603153371,0.699242695798433
"109","ENSG00000106483","SFRP4","7",37905932,38025695,"secreted frizzled related protein 4 [Source:HGNC Symbol;Acc:HGNC:10778]",5424.07606363839,-2.46002284942399,0.4977753422099,-4.94203436936549,7.7311582345861e-07,0.000199229484001865,2.03248884445364
"135","ENSG00000111262","KCNA1","12",4909905,4918256,"potassium voltage-gated channel subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:6218]",17.8491120202704,-2.45889537845782,0.61177378986189,-4.01928853312418,5.83741483050965e-05,0.010712048912537,0.395006879759479
"517","ENSG00000245848","CEBPA","19",33299934,33302534,"CCAAT enhancer binding protein alpha [Source:HGNC Symbol;Acc:HGNC:1833]",40.7430565146388,-2.45101021961997,0.602224480851129,-4.06992790488347,4.70276885514194e-05,0.00399472228543463,1.40489415840775
"365","ENSG00000163687","DNASE1L3","3",58192257,58214697,"deoxyribonuclease 1 like 3 [Source:HGNC Symbol;Acc:HGNC:2959]",259.974522977935,-2.4323442247155,0.569914812394302,-4.26790841686821,1.97314297944513e-05,0.00235868519638215,1.34936319459102
"83","ENSG00000100985","MMP9","20",46008908,46016561,"matrix metallopeptidase 9 [Source:HGNC Symbol;Acc:HGNC:7176]",44.9072855625694,-2.41428551954435,0.577600808128035,-4.17985135334017,2.91699706260823e-05,0.00302824265849227,1.45810280475595
"468","ENSG00000185610","DBX2","12",45014672,45051099,"developing brain homeobox 2 [Source:HGNC Symbol;Acc:HGNC:33186]",6.61163867865923,-2.40190461903489,0.714782001762109,-3.36033169989398,0.000778489453225626,0.0365309799512759,0.676334203264896
"301","ENSG00000147257","GPC3","X",133535745,133985895,"glypican 3 [Source:HGNC Symbol;Acc:HGNC:4451]",111.388129768943,-2.38626687731848,0.624025332832508,-3.82399039232429,0.000131309033729003,0.00811586388624128,1.34936319459102
"206","ENSG00000127241","MASP1","3",187217285,187292022,"mannan binding lectin serine peptidase 1 [Source:HGNC Symbol;Acc:HGNC:6901]",4959.50569347393,-2.38615411408848,0.449451258007937,-5.309038681223,1.10204945267693e-07,5.90318362377021e-05,2.107915102986
"525","ENSG00000272398","CD24","6",106969831,106975627,"CD24 molecule [Source:HGNC Symbol;Acc:HGNC:1645]",285.7505779069,-2.38205596048368,0.48738234370033,-4.88744820421377,1.02151358192537e-06,0.000331705104943275,1.34936319459102
"158","ENSG00000116690","PRG4","1",186296279,186314562,"proteoglycan 4 [Source:HGNC Symbol;Acc:HGNC:9364]",2791.18654041142,-2.28730114529592,0.476284193504484,-4.80238726476735,1.56785093229196e-06,0.000333026933260385,2.03248884445364
"62","ENSG00000088882","CPXM1","20",2794074,2800627,"carboxypeptidase X, M14 family member 1 [Source:HGNC Symbol;Acc:HGNC:15771]",549.011055688753,-2.28218839476821,0.454407816189542,-5.02233525361779,5.10469783439003e-07,0.00015983971957709,1.89715212580361
"17","ENSG00000017427","IGF1","12",102395874,102481744,"insulin like growth factor 1 [Source:HGNC Symbol;Acc:HGNC:5464]",389.245429301693,-2.28176281146653,0.661231136756949,-3.45077943948251,0.00055897017317561,0.018628983572183,1.40489415840775
"35","ENSG00000064205","CCN5","20",44714844,44728509,"cellular communication network factor 5 [Source:HGNC Symbol;Acc:HGNC:12770]",656.190078222822,-2.27602484712919,0.672846876729804,-3.38267877260754,0.000717825407968469,0.0169111001026969,2.09079945999469
"229","ENSG00000133048","CHI3L1","1",203178931,203186704,"chitinase 3 like 1 [Source:HGNC Symbol;Acc:HGNC:1932]",453.291761922774,-2.2231032640551,0.516645897558995,-4.30295348237281,1.6853624544067e-05,0.00215423691399626,1.36710616680441
"466","ENSG00000185274","GALNT17","7",71132144,71713600,"polypeptide N-acetylgalactosaminyltransferase 17 [Source:HGNC Symbol;Acc:HGNC:16347]",58.2817832496541,-2.1816606390938,0.640030001429096,-3.40868495886516,0.000652768172448662,0.0236596197435372,1.16143969896587
"220","ENSG00000130595","TNNT3","11",1919703,1938706,"troponin T3, fast skeletal type [Source:HGNC Symbol;Acc:HGNC:11950]",45.346550501478,-2.11195024420834,0.652873773525127,-3.23485232498324,0.0012170566053491,0.030204159319237,1.40489415840775
"288","ENSG00000144476","ACKR3","2",236567787,236582354,"atypical chemokine receptor 3 [Source:HGNC Symbol;Acc:HGNC:23692]",491.935960443946,-2.10183760463697,0.472547524623531,-4.44788618099621,8.67194571490996e-06,0.0011753540497935,1.84948064520524
"338","ENSG00000158104","HPD","12",121839527,121863596,"4-hydroxyphenylpyruvate dioxygenase [Source:HGNC Symbol;Acc:HGNC:5147]",47.4036631313765,-2.082517720099,0.512239237325764,-4.06551776660287,4.79259429427736e-05,0.00409279448505138,1.34600344924221
"59","ENSG00000085741","WNT11","11",76186325,76210736,"Wnt family member 11 [Source:HGNC Symbol;Acc:HGNC:12776]",79.3897391951,-2.02384086772269,0.383645729974259,-5.27528578998775,1.32549358322051e-07,7.52938632800688e-05,1.45810280475595
"134","ENSG00000110900","TSPAN11","12",30926428,30996602,"tetraspanin 11 [Source:HGNC Symbol;Acc:HGNC:30795]",141.679133509618,-2.00909523362331,0.589090786451337,-3.41050187820121,0.000648434375104861,0.031981931312456,0.685903794925567
"444","ENSG00000180318","ALX1","12",85280220,85301784,"ALX homeobox 1 [Source:HGNC Symbol;Acc:HGNC:1494]",17.1928840175624,-2.0009603150038,0.610219011478491,-3.27908550432689,0.00104144076075832,0.0308603286363461,1.16143969896587
"27","ENSG00000050555","LAMC3","9",131009174,131094473,"laminin subunit gamma 3 [Source:HGNC Symbol;Acc:HGNC:6494]",28.3109518352451,-1.9838313328398,0.505755085217154,-3.92251386259026,8.76298497358467e-05,0.0132861494519044,0.395006879759479
"97","ENSG00000104435","STMN2","8",79610814,79666175,"stathmin 2 [Source:HGNC Symbol;Acc:HGNC:10577]",1878.2073175681,-1.97848237219873,0.495480052696497,-3.99306160042457,6.52256147837223e-05,0.00367863713202435,2.19300672409693
"374","ENSG00000164379","FOXQ1","6",1312098,1314758,"forkhead box Q1 [Source:HGNC Symbol;Acc:HGNC:20951]",126.787868418123,-1.9707926831728,0.593009584982265,-3.32337407873726,0.000889355646014372,0.0256032028322184,1.36710616680441
"523","ENSG00000266524","GDF10","10",47300197,47313577,"growth differentiation factor 10 [Source:HGNC Symbol;Acc:HGNC:4215]",321.210589252718,-1.91416492370829,0.440045683456986,-4.34992319131656,1.36185224945885e-05,0.00150525983294296,1.89715212580361
"166","ENSG00000119630","PGF","14",74941834,74955626,"placental growth factor [Source:HGNC Symbol;Acc:HGNC:8893]",1633.75689287216,-1.90342053547095,0.343392906252083,-5.54298152587246,2.97364246189506e-08,2.00081618798397e-05,2.18154027036872
"32","ENSG00000062282","DGAT2","11",75759512,75801535,"diacylglycerol O-acyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:16940]",356.122892047532,-1.89506288602925,0.34268424985468,-5.53005539890695,3.20129672508604e-08,3.16581886164983e-05,1.34936319459102
"369","ENSG00000163739","CXCL1","4",73869393,73871242,"C-X-C motif chemokine ligand 1 [Source:HGNC Symbol;Acc:HGNC:4602]",2234.61846409134,-1.88482048392582,0.429188869806737,-4.391587518974,1.1252602349601e-05,0.00150525983294296,1.57032510816659
"196","ENSG00000124875","CXCL6","4",73836640,73849064,"C-X-C motif chemokine ligand 6 [Source:HGNC Symbol;Acc:HGNC:10643]",5960.15269818068,-1.87440632967047,0.475868364515285,-3.93891771221169,8.18499942683959e-05,0.00338534389593087,3.21170213165786
"72","ENSG00000091879","ANGPT2","8",6499651,6563409,"angiopoietin 2 [Source:HGNC Symbol;Acc:HGNC:485]",79.2475059327521,-1.86865403046786,0.495492101328415,-3.77130942240652,0.000162393157372078,0.00941988022862755,1.34600344924221
"488","ENSG00000198354","DCAF12L2","X",126163499,126166289,"DDB1 and CUL4 associated factor 12 like 2 [Source:HGNC Symbol;Acc:HGNC:32950]",9.49253275706714,-1.83263209967677,0.530092202251825,-3.45719497832976,0.00054582976805416,0.0285381230551202,0.699242695798433
"246","ENSG00000136689","IL1RN","2",113107214,113134016,"interleukin 1 receptor antagonist [Source:HGNC Symbol;Acc:HGNC:6000]",257.019154712198,-1.79641871674693,0.482270630734035,-3.72491833892665,0.000195378458438737,0.0105476192760441,1.34936319459102
"296","ENSG00000145824","CXCL14","5",135570679,135579279,"C-X-C motif chemokine ligand 14 [Source:HGNC Symbol;Acc:HGNC:10640]",48.5584238766229,-1.78674405008969,0.380611354375996,-4.69440553873916,2.67383128086085e-06,0.000744896311615261,1.16143969896587
"199","ENSG00000125730","C3","19",6677704,6730562,"complement C3 [Source:HGNC Symbol;Acc:HGNC:1318]",918.494624875066,-1.77889717653343,0.493977657211746,-3.60116930505401,0.000316789188275546,0.0122470864164016,1.72589654803043
"230","ENSG00000133055","MYBPH","1",203167811,203175826,"myosin binding protein H [Source:HGNC Symbol;Acc:HGNC:7552]",26.4165420564501,-1.77457647021027,0.466465872304545,-3.80430075504365,0.000142205319719544,0.0130774830674231,0.676334203264896
"51","ENSG00000079215","SLC1A3","5",36606355,36688334,"solute carrier family 1 member 3 [Source:HGNC Symbol;Acc:HGNC:10941]",665.036699462795,-1.73183104212158,0.390521778187076,-4.43465931698172,9.22180026875062e-06,0.00121982167981212,1.84948064520524
"43","ENSG00000072041","SLC6A15","12",84859491,84913615,"solute carrier family 6 member 15 [Source:HGNC Symbol;Acc:HGNC:13621]",187.136579386236,-1.73065138493482,0.400147070138547,-4.32503825239955,1.52505396364099e-05,0.00322656586148719,0.685903794925567
"203","ENSG00000126353","CCR7","17",40553769,40565472,"C-C motif chemokine receptor 7 [Source:HGNC Symbol;Acc:HGNC:1608]",254.860206783898,-1.71582008322203,0.502180193562244,-3.41674184927676,0.000633753441151673,0.0209544974475339,1.34936319459102
"325","ENSG00000154493","C10orf90","10",126424997,126798708,"chromosome 10 open reading frame 90 [Source:HGNC Symbol;Acc:HGNC:26563]",55.046730336981,-1.70930553929626,0.372771488885201,-4.58539773094788,4.53123029342515e-06,0.000919278232421529,1.40489415840775
"320","ENSG00000152766","ANKRD22","10",88819896,88851844,"ankyrin repeat domain 22 [Source:HGNC Symbol;Acc:HGNC:28321]",5.96898572989004,-1.68433751298952,0.428891465279824,-3.92718822672446,8.59447203997369e-05,0.0160169890024258,0.274567018114319
"257","ENSG00000137869","CYP19A1","15",51208057,51338610,"cytochrome P450 family 19 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:2594]",28.6648685607276,-1.64381484045536,0.489564816766141,-3.3577062406439,0.00078592088462536,0.0261384748674764,1.16143969896587
"316","ENSG00000151090","THRB","3",24117153,24495756,"thyroid hormone receptor beta [Source:HGNC Symbol;Acc:HGNC:11799]",73.005980689279,-1.60632644180383,0.419365367217395,-3.83037457876468,0.000127948337115703,0.00624575435927979,1.89715212580361
"531","ENSG00000276776","TC2N","CHR_HSCHR14_1_CTG1",91783410,91840185,"tandem C2 domains, nuclear [Source:HGNC Symbol;Acc:HGNC:19859]",6.66583802386075,-1.59794737849285,0.426691533060082,-3.74497090915521,0.000180414679509651,0.014770124898413,0.676334203264896
"85","ENSG00000101230","ISM1","20",13221274,13300651,"isthmin 1 [Source:HGNC Symbol;Acc:HGNC:16213]",213.583627331235,-1.59490060128932,0.380244054154792,-4.19441299308275,2.73579135239624e-05,0.00302824265849227,1.36710616680441
"49","ENSG00000076864","RAP1GAP","1",21596215,21669363,"RAP1 GTPase activating protein [Source:HGNC Symbol;Acc:HGNC:9858]",61.0098728726373,-1.58869637944296,0.373562638805278,-4.25282459863732,2.11090915028161e-05,0.00200582958027485,1.89715212580361
"457","ENSG00000183454","GRIN2A","16",9753404,10182754,"glutamate ionotropic receptor NMDA type subunit 2A [Source:HGNC Symbol;Acc:HGNC:4585]",64.4803003768336,-1.58460458558399,0.452977903357179,-3.49819400425478,0.000468420262100989,0.0188234850596277,1.16143969896587
"475","ENSG00000188783","PRELP","1",203475806,203491352,"proline and arginine rich end leucine rich repeat protein [Source:HGNC Symbol;Acc:HGNC:9357]",782.715445692662,-1.58138205926861,0.514518543945652,-3.07351810323799,0.00211550851900551,0.031981931312456,2.24107008672167
"174","ENSG00000120658","ENOX1","13",43213518,43786908,"ecto-NOX disulfide-thiol exchanger 1 [Source:HGNC Symbol;Acc:HGNC:25474]",211.197172568839,-1.57402457059881,0.314813340030515,-4.99986617608466,5.73701194166956e-07,0.000208806095605626,1.36710616680441
"120","ENSG00000108576","SLC6A4","17",30194319,30236002,"solute carrier family 6 member 4 [Source:HGNC Symbol;Acc:HGNC:11050]",11.5681272889664,-1.552006502645,0.442945559976799,-3.50383126704395,0.000458615847820149,0.0220268512082129,0.908865051322479
"521","ENSG00000262406","MMP12","11",102862736,102875034,"matrix metallopeptidase 12 [Source:HGNC Symbol;Acc:HGNC:7158]",105.89647674126,-1.54968289859628,0.393675503608282,-3.93644736437108,8.26967480641109e-05,0.00641188667780886,1.16143969896587
"370","ENSG00000163993","S100P","4",6693878,6697170,"S100 calcium binding protein P [Source:HGNC Symbol;Acc:HGNC:10504]",8.81391202804659,-1.54501340694314,0.320705850729422,-4.81754044533058,1.45338636933202e-06,0.000579573250602609,0.908865051322479
"36","ENSG00000064309","CDON","11",125955796,126063335,"cell adhesion associated, oncogene regulated [Source:HGNC Symbol;Acc:HGNC:17104]",352.844805050841,-1.54175940869339,0.302288043135085,-5.10029901514966,3.39117311556279e-07,0.000154049465233316,1.40489415840775
"336","ENSG00000157551","KCNJ15","21",38155549,38307357,"potassium voltage-gated channel subfamily J member 15 [Source:HGNC Symbol;Acc:HGNC:6261]",549.987459087641,-1.53000300190794,0.430157319129771,-3.55684521421886,0.000375335154907772,0.0127381257638349,1.89715212580361
"231","ENSG00000133106","EPSTI1","13",42886388,42992271,"epithelial stromal interaction 1 [Source:HGNC Symbol;Acc:HGNC:16465]",344.015368490771,-1.50525974599507,0.403579202608794,-3.7297753111777,0.000191650597209209,0.0083539397723482,1.89715212580361
"138","ENSG00000112297","CRYBG1","6",106360808,106571978,"crystallin beta-gamma domain containing 1 [Source:HGNC Symbol;Acc:HGNC:356]",432.079116646081,-1.50375494678545,0.41011117629293,-3.6667007233945,0.000245700069078996,0.00987110186231397,1.89715212580361
"327","ENSG00000154736","ADAMTS5","21",26917922,26967088,"ADAM metallopeptidase with thrombospondin type 1 motif 5 [Source:HGNC Symbol;Acc:HGNC:221]",975.180822605978,-1.49975380551905,0.371310277183262,-4.0390850931897,5.36600970547556e-05,0.00334099244084231,2.18154027036872
"485","ENSG00000197142","ACSL5","10",112374018,112428380,"acyl-CoA synthetase long chain family member 5 [Source:HGNC Symbol;Acc:HGNC:16526]",138.763791094612,-1.49875688917181,0.274726945058841,-5.45544190742122,4.88512010814477e-08,6.74469040212137e-05,0.685903794925567
"115","ENSG00000107736","CDH23","10",71396934,71815947,"cadherin related 23 [Source:HGNC Symbol;Acc:HGNC:13733]",55.3887186274535,-1.49359097576773,0.35714340763004,-4.1820482860905,2.88894593272304e-05,0.00243089446674538,1.89715212580361
"171","ENSG00000119915","ELOVL3","10",102226299,102229589,"ELOVL fatty acid elongase 3 [Source:HGNC Symbol;Acc:HGNC:18047]",16.0637235478308,-1.4723820772317,0.416451586531866,-3.53554200499855,0.000406939542798109,0.0247795583216466,0.676334203264896
"189","ENSG00000124249","KCNK15","20",44745865,44752313,"potassium two pore domain channel subfamily K member 15 [Source:HGNC Symbol;Acc:HGNC:13814]",27.1803198361724,-1.46742512202313,0.383171322268138,-3.8296841040631,0.000128307861194749,0.00779404464624485,1.40489415840775
"121","ENSG00000108684","ASIC2","17",33013087,34174964,"acid sensing ion channel subunit 2 [Source:HGNC Symbol;Acc:HGNC:99]",8.29772896666862,-1.46420051345803,0.416504369174574,-3.51545054943788,0.000439008508895088,0.0213558630684964,0.908865051322479
"13","ENSG00000011347","SYT7","11",61515313,61581148,"synaptotagmin 7 [Source:HGNC Symbol;Acc:HGNC:11514]",538.013029570214,-1.46407096936715,0.334874681545617,-4.3719966006678,1.23115442856613e-05,0.0014668535520884,1.84948064520524
"219","ENSG00000130592","LSP1","11",1852970,1892267,"lymphocyte specific protein 1 [Source:HGNC Symbol;Acc:HGNC:6707]",381.027680215386,-1.45486753837511,0.367233838201885,-3.96169248862983,7.44203500459155e-05,0.00541662498326451,1.40489415840775
"524","ENSG00000267561","AC093155.3","1",86993009,87169204,"novel protein",53.5278575936089,-1.44176126898363,0.270348917918199,-5.33296482222234,9.66220351651514e-08,7.40077579124804e-05,1.16143969896587
"194","ENSG00000124731","TREM1","6",41267926,41286682,"triggering receptor expressed on myeloid cells 1 [Source:HGNC Symbol;Acc:HGNC:17760]",365.651731158385,-1.43782136294987,0.401536317453135,-3.58080029241111,0.000342543405647459,0.014304105371427,1.34936319459102
"300","ENSG00000147234","FRMPD3","X",107522450,107605251,"FERM and PDZ domain containing 3 [Source:HGNC Symbol;Acc:HGNC:29382]",158.60151292208,-1.42988048503228,0.290088519330645,-4.92911780284036,8.26017585651482e-07,0.000285253877581866,1.34936319459102
"119","ENSG00000108551","RASD1","17",17494437,17496395,"ras related dexamethasone induced 1 [Source:HGNC Symbol;Acc:HGNC:15828]",381.042798392088,-1.41832829905301,0.352504026135939,-4.02358042431562,5.73199976139636e-05,0.00367863713202435,1.89715212580361
"187","ENSG00000123496","IL13RA2","X",115003975,115019977,"interleukin 13 receptor subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:5975]",4571.45355524751,-1.40893615141877,0.478033263155856,-2.94736006887329,0.00320499770252516,0.0498717573917733,1.68462303801854
"18","ENSG00000019582","CD74","5",150400041,150412929,"CD74 molecule [Source:HGNC Symbol;Acc:HGNC:1697]",146.671424948862,-1.4027860587397,0.327581320905233,-4.28225289178046,1.85010540784842e-05,0.00349517269160876,0.685903794925567
"225","ENSG00000131746","TNS4","17",40475828,40501623,"tensin 4 [Source:HGNC Symbol;Acc:HGNC:24352]",34.5933473997,-1.39691467526783,0.416287086856074,-3.35565219141854,0.000791780776362052,0.0301779282808241,0.919872145965778
"16","ENSG00000014257","ACPP","3",132317369,132368298,"acid phosphatase, prostate [Source:HGNC Symbol;Acc:HGNC:125]",13.7824070486628,-1.39578298206947,0.403504247380581,-3.45915313439806,0.000541876727576091,0.0284376854900265,0.699242695798433
"433","ENSG00000175264","CHST1","11",45647689,45665622,"carbohydrate sulfotransferase 1 [Source:HGNC Symbol;Acc:HGNC:1969]",165.74909729921,-1.39167872831887,0.38268520059839,-3.63661496745304,0.000276244378040809,0.0129247844244009,1.34936319459102
"397","ENSG00000168675","LDLRAD4","18",13217498,13652755,"low density lipoprotein receptor class A domain containing 4 [Source:HGNC Symbol;Acc:HGNC:1224]",48.0953007062526,-1.39104813248784,0.292555074620071,-4.75482482843389,1.9861855646926e-06,0.000525364588055471,1.40489415840775
"249","ENSG00000136960","ENPP2","8",119557086,119673453,"ectonucleotide pyrophosphatase/phosphodiesterase 2 [Source:HGNC Symbol;Acc:HGNC:3357]",3164.30730744619,-1.39059895727974,0.305678803774295,-4.54921617105818,5.38461069044603e-06,0.000818680047427358,2.03248884445364
"261","ENSG00000138135","CH25H","10",89205629,89207314,"cholesterol 25-hydroxylase [Source:HGNC Symbol;Acc:HGNC:1907]",37.8912526974334,-1.37257135282069,0.448072206875814,-3.06328161345009,0.00218923931647687,0.0436048239216199,1.40489415840775
"260","ENSG00000137959","IFI44L","1",78619922,78646145,"interferon induced protein 44 like [Source:HGNC Symbol;Acc:HGNC:17817]",110.504716042395,-1.36685668409188,0.419316589298643,-3.25972479738546,0.00111520365523293,0.0291230235460009,1.36710616680441
"167","ENSG00000119699","TGFB3","14",75958099,75982991,"transforming growth factor beta 3 [Source:HGNC Symbol;Acc:HGNC:11769]",390.925567692357,-1.34623756416987,0.372841345358367,-3.61075181422247,0.000305310713239798,0.0133381474389251,1.34936319459102
"470","ENSG00000187134","AKR1C1","10",4963253,4983283,"aldo-keto reductase family 1 member C1 [Source:HGNC Symbol;Acc:HGNC:384]",2833.3010620443,-1.33532262431583,0.447372827674534,-2.98480940663496,0.00283755066158784,0.0388397547483435,2.19300672409693
"156","ENSG00000116194","ANGPTL1","1",178849535,178871077,"angiopoietin like 1 [Source:HGNC Symbol;Acc:HGNC:489]",82.5655619678934,-1.33207488854153,0.42279016724141,-3.15067613145536,0.00162893007489997,0.0359215602285949,1.45810280475595
"57","ENSG00000084628","NKAIN1","1",31179745,31239887,"sodium/potassium transporting ATPase interacting 1 [Source:HGNC Symbol;Acc:HGNC:25743]",16.9108737237722,-1.32392348004714,0.2724728441241,-4.85891900274712,1.18028403481013e-06,0.000357441939588206,1.40489415840775
"478","ENSG00000196139","AKR1C3","10",5035354,5107686,"aldo-keto reductase family 1 member C3 [Source:HGNC Symbol;Acc:HGNC:386]",409.279277864198,-1.3236061136153,0.332147974878032,-3.98498926299744,6.74831769676184e-05,0.00524620948061623,1.34936319459102
"467","ENSG00000185432","METTL7A","12",50923472,50932510,"methyltransferase like 7A [Source:HGNC Symbol;Acc:HGNC:24550]",213.896741154218,-1.31312321146242,0.322824915978537,-4.06760180663913,4.74994584091125e-05,0.00334099244084231,1.89715212580361
"375","ENSG00000164520","RAET1E","6",149883375,149898102,"retinoic acid early transcript 1E [Source:HGNC Symbol;Acc:HGNC:16793]",22.0154773699522,-1.30029018302181,0.370976801375027,-3.5050444615466,0.00045653103471928,0.0163913750495754,1.40489415840775
"149","ENSG00000115252","PDE1A","2",182140036,182523192,"phosphodiesterase 1A [Source:HGNC Symbol;Acc:HGNC:8774]",258.31291117556,-1.29869222208163,0.350270511426948,-3.70768357516297,0.000209163782671407,0.0110554767433459,1.34936319459102
"48","ENSG00000076716","GPC4","X",133300103,133415489,"glypican 4 [Source:HGNC Symbol;Acc:HGNC:4452]",1018.00371026722,-1.29454605336378,0.303958264365409,-4.25895988077993,2.053803238808e-05,0.00200582958027485,1.84948064520524
"452","ENSG00000182752","PAPPA","9",116153791,116402321,"pappalysin 1 [Source:HGNC Symbol;Acc:HGNC:8602]",6457.18958445582,-1.28725152307433,0.287655034570648,-4.47498346411935,7.64172266165802e-06,0.000976390019111907,2.107915102986
"358","ENSG00000162804","SNED1","2",240998618,241095568,"sushi, nidogen and EGF like domains 1 [Source:HGNC Symbol;Acc:HGNC:24696]",1963.9939927874,-1.27873035598258,0.336759137451269,-3.79716602691328,0.000146359767174276,0.00623279819926691,2.18154027036872
"112","ENSG00000106823","ECM2","9",92493554,92536655,"extracellular matrix protein 2 [Source:HGNC Symbol;Acc:HGNC:3154]",231.877860155727,-1.27684347487435,0.427097668171038,-2.9895819388155,0.00279359508627708,0.0420922877433255,1.89715212580361
"306","ENSG00000147862","NFIB","9",14081843,14398983,"nuclear factor I B [Source:HGNC Symbol;Acc:HGNC:7785]",884.089904270191,-1.27152896205641,0.32592883662329,-3.90124720239481,9.56983641964616e-05,0.00492515588003155,2.09079945999469
