"","ensembl_gene_id","external_gene_name","chromosome_name","start_position","end_position","description","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","weight"
"324","ENSG00000145506","NKD2","5",1008829,1038943,"NKD inhibitor of WNT signaling pathway 2 [Source:HGNC Symbol;Acc:HGNC:17046]",10.7388431044718,-2.626359736762,0.690143133407321,-3.80552904119373,0.000141501409242071,0.0106805359322059,0.514602731359404
"494","ENSG00000181790","ADGRB1","8",142449430,142545009,"adhesion G protein-coupled receptor B1 [Source:HGNC Symbol;Acc:HGNC:943]",18.3747515437939,-2.59408675736378,0.464057627631216,-5.59000995330106,2.27056597013593e-08,3.36826885516024e-05,0.563466026283805
"572","ENSG00000245848","CEBPA","19",33299934,33302534,"CCAAT enhancer binding protein alpha [Source:HGNC Symbol;Acc:HGNC:1833]",40.7430565146388,-2.57319103116711,0.608194389742564,-4.230869397293,2.32789811133298e-05,0.0022869869114284,0.853005436247318
"408","ENSG00000163735","CXCL5","4",73995642,73998677,"C-X-C motif chemokine ligand 5 [Source:HGNC Symbol;Acc:HGNC:10642]",1960.42649525125,-2.54403350608029,0.613074945320337,-4.14962889202887,3.33014731114932e-05,0.00221234080351344,1.282348585186
"247","ENSG00000130595","TNNT3","11",1919703,1938706,"troponin T3, fast skeletal type [Source:HGNC Symbol;Acc:HGNC:11950]",45.346550501478,-2.5346396670823,0.607796551123587,-4.17021067723517,3.04318179885093e-05,0.00233557069512204,1.07351061241338
"141","ENSG00000109272","PF4V1","4",73853296,73854483,"platelet factor 4 variant 1 [Source:HGNC Symbol;Acc:HGNC:8862]",66.1894551366613,-2.53220933790836,0.541186855287471,-4.67899268647848,2.88287724427254e-06,0.000543680344207521,1.09002261408781
"126","ENSG00000106483","SFRP4","7",37905932,38025695,"secreted frizzled related protein 4 [Source:HGNC Symbol;Acc:HGNC:10778]",5424.07606363839,-2.50955618656045,0.529967943439874,-4.73529808288333,2.18733377126517e-06,0.000337678226111071,1.56346602628381
"275","ENSG00000136160","EDNRB","13",77895481,77975529,"endothelin receptor type B [Source:HGNC Symbol;Acc:HGNC:3180]",876.810993820945,-2.48942282997273,0.689404166522916,-3.61097734951096,0.00030504530502492,0.0106211772151855,1.13145485357787
"581","ENSG00000272398","CD24","6",106969831,106975627,"CD24 molecule [Source:HGNC Symbol;Acc:HGNC:1645]",285.7505779069,-2.48687786636608,0.485049488581901,-5.12706007305926,2.94301632609303e-07,0.000151724401757832,0.722627030325149
"399","ENSG00000162951","LRRTM1","2",80288351,80304752,"leucine rich repeat transmembrane neuronal 1 [Source:HGNC Symbol;Acc:HGNC:19408]",28.1742285462864,-2.46877629587661,0.625349023700954,-3.94783745126177,7.88603169050364e-05,0.0066826353620677,0.5895917937752
"406","ENSG00000163687","DNASE1L3","3",58192257,58214697,"deoxyribonuclease 1 like 3 [Source:HGNC Symbol;Acc:HGNC:2959]",259.974522977935,-2.45788069103631,0.609965811045179,-4.02953845367943,5.58864736078765e-05,0.00378909949707307,0.936141999260212
"233","ENSG00000127241","MASP1","3",187217285,187292022,"mannan binding lectin serine peptidase 1 [Source:HGNC Symbol;Acc:HGNC:6901]",4959.50569347393,-2.45423267054582,0.467745530662801,-5.24693986293817,1.54646349814846e-07,7.14455686064434e-05,1.32477200499278
"152","ENSG00000111262","KCNA1","12",4909905,4918256,"potassium voltage-gated channel subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:6218]",17.8491120202704,-2.40869517042448,0.629094730671213,-3.82882744519975,0.000128755239353905,0.0131379924039086,0.335222356709033
"203","ENSG00000121446","RGSL1","1",182409192,182560599,"regulator of G protein signaling like 1 [Source:HGNC Symbol;Acc:HGNC:18636]",4.47443926582068,-2.40658503073393,0.656786655422464,-3.66418076686705,0.000248131502427898,0.0145221978253539,0.514602731359404
"516","ENSG00000185610","DBX2","12",45014672,45051099,"developing brain homeobox 2 [Source:HGNC Symbol;Acc:HGNC:33186]",6.61163867865923,-2.39906807711956,0.749739188611573,-3.19987018627417,0.00137489497915432,0.0421554771132413,0.514602731359404
"97","ENSG00000100985","MMP9","20",46008908,46016561,"matrix metallopeptidase 9 [Source:HGNC Symbol;Acc:HGNC:7176]",44.9072855625694,-2.35083654918534,0.57988794077448,-4.05394970974158,5.03600471687326e-05,0.00321157045760697,1.0923664761809
"221","ENSG00000124749","COL21A1","6",56056590,56394094,"collagen type XXI alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:17025]",10.0946443216111,-2.32342881389898,0.676576423288294,-3.43409662814832,0.000594532216398931,0.0326010652947075,0.335222356709033
"21","ENSG00000017427","IGF1","12",102395874,102481744,"insulin like growth factor 1 [Source:HGNC Symbol;Acc:HGNC:5464]",389.245429301693,-2.31654055978176,0.664517967805037,-3.48604653600791,0.000490215718763977,0.0166635082312016,0.791436648260306
"74","ENSG00000088882","CPXM1","20",2794074,2800627,"carboxypeptidase X, M14 family member 1 [Source:HGNC Symbol;Acc:HGNC:15771]",549.011055688753,-2.27590061934627,0.428237585895143,-5.31457465273386,1.06906748133346e-07,6.15209980899496e-05,1.1240696284165
"181","ENSG00000116690","PRG4","1",186296279,186314562,"proteoglycan 4 [Source:HGNC Symbol;Acc:HGNC:9364]",2791.18654041142,-2.26039609640595,0.50828853011272,-4.44707279919277,8.70483438284804e-06,0.00115036439947584,1.15078898621355
"169","ENSG00000115297","TLX2","2",74513463,74517148,"T cell leukemia homeobox 2 [Source:HGNC Symbol;Acc:HGNC:5057]",12.1605788998424,-2.2428074912283,0.605941157624722,-3.70136186163697,0.000214445393468169,0.0170493399516262,0.335222356709033
"258","ENSG00000133048","CHI3L1","1",203178931,203186704,"chitinase 3 like 1 [Source:HGNC Symbol;Acc:HGNC:1932]",453.291761922774,-2.20362937634827,0.54863573174512,-4.01656189861875,5.90533583628034e-05,0.0044709231790622,0.791436648260306
"491","ENSG00000180318","ALX1","12",85280220,85301784,"ALX homeobox 1 [Source:HGNC Symbol;Acc:HGNC:1494]",17.1928840175624,-2.1687436010071,0.61629072237821,-3.51902685251876,0.000433132865582038,0.0171098077469966,0.667417283722037
"599","ENSG00000283787","PRR33","11",1888577,1891895,"proline rich 33 [Source:HGNC Symbol;Acc:HGNC:35118]",55.6617611739934,-2.11804272000654,0.697810004697515,-3.03527135717216,0.00240319360060174,0.0369982351270335,1.0923664761809
"319","ENSG00000144476","ACKR3","2",236567787,236582354,"atypical chemokine receptor 3 [Source:HGNC Symbol;Acc:HGNC:23692]",491.935960443946,-2.1009759862713,0.474660674712856,-4.42626932922614,9.5876804277166e-06,0.00119388679051737,1.13145485357787
"375","ENSG00000158104","HPD","12",121839527,121863596,"4-hydroxyphenylpyruvate dioxygenase [Source:HGNC Symbol;Acc:HGNC:5147]",47.4036631313765,-2.09601196411784,0.524986146309411,-3.99250909543529,6.53778244818164e-05,0.00388968610098442,1.03611010817355
"415","ENSG00000164379","FOXQ1","6",1312098,1314758,"forkhead box Q1 [Source:HGNC Symbol;Acc:HGNC:20951]",126.787868418123,-2.04768770119946,0.584196464780163,-3.50513538620953,0.000456375142085282,0.0141084606012215,1.03611010817355
"71","ENSG00000085741","WNT11","11",76186325,76210736,"Wnt family member 11 [Source:HGNC Symbol;Acc:HGNC:12776]",79.3897391951,-2.01506638381871,0.383668038054064,-5.25210907335149,1.5036736771311e-07,9.15424760428698e-05,0.853005436247318
"83","ENSG00000091879","ANGPT2","8",6499651,6563409,"angiopoietin 2 [Source:HGNC Symbol;Acc:HGNC:485]",79.2475059327521,-2.01349237298788,0.483121717316608,-4.16767100467222,3.07727642589657e-05,0.00233218285106775,1.0923664761809
"34","ENSG00000050555","LAMC3","9",131009174,131094473,"laminin subunit gamma 3 [Source:HGNC Symbol;Acc:HGNC:6494]",28.3109518352451,-2.01190937280758,0.521245101579904,-3.8598144456599,0.000113473156106965,0.00937671676812794,0.514602731359404
"151","ENSG00000110900","TSPAN11","12",30926428,30996602,"tetraspanin 11 [Source:HGNC Symbol;Acc:HGNC:30795]",141.679133509618,-2.00537268494974,0.596736263928893,-3.36056781893298,0.000777824319083432,0.0180630938095878,1.09002261408781
"114","ENSG00000104435","STMN2","8",79610814,79666175,"stathmin 2 [Source:HGNC Symbol;Acc:HGNC:10577]",1878.2073175681,-1.96807995276396,0.53104705541051,-3.70603684308651,0.000210527687557239,0.00750279362657115,1.282348585186
"514","ENSG00000185274","GALNT17","7",71132144,71713600,"polypeptide N-acetylgalactosaminyltransferase 17 [Source:HGNC Symbol;Acc:HGNC:16347]",58.2817832496541,-1.96445349420614,0.620659820002064,-3.1651049913294,0.00155027000027261,0.0281488096133802,1.0923664761809
"223","ENSG00000124875","CXCL6","4",73836640,73849064,"C-X-C motif chemokine ligand 6 [Source:HGNC Symbol;Acc:HGNC:10643]",5960.15269818068,-1.92795380265663,0.484632086898399,-3.97818026246542,6.94447159337588e-05,0.00352283806223197,1.32477200499278
"579","ENSG00000266524","GDF10","10",47300197,47313577,"growth differentiation factor 10 [Source:HGNC Symbol;Acc:HGNC:4215]",321.210589252718,-1.91538400267914,0.442549661943944,-4.32806567802045,1.50424617119271e-05,0.00165883768689535,0.936141999260212
"191","ENSG00000119630","PGF","14",74941834,74955626,"placental growth factor [Source:HGNC Symbol;Acc:HGNC:8893]",1633.75689287216,-1.90577324886631,0.344065304444262,-5.53898700115821,3.04226221479553e-08,2.77801448138921e-05,1.04261610673981
"40","ENSG00000062282","DGAT2","11",75759512,75801535,"diacylglycerol O-acyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:16940]",356.122892047532,-1.88766723036209,0.344627597686363,-5.47741168448155,4.31592291123033e-08,3.89386667336406e-05,0.791436648260306
"583","ENSG00000274619","CFD","CHR_HSCHR19_5_CTG2",859680,863666,"complement factor D [Source:HGNC Symbol;Acc:HGNC:2771]",114.412118361556,-1.88399460925037,0.532599417913702,-3.53735761978552,0.000404152026440532,0.013985633895872,0.936141999260215
"535","ENSG00000197766","CFD","19",859643,863630,"complement factor D [Source:HGNC Symbol;Acc:HGNC:2771]",114.412118361556,-1.88399460925037,0.532599417913702,-3.53735761978552,0.000404152026440532,0.0142812063637109,0.885251698335748
"409","ENSG00000163739","CXCL1","4",73869393,73871242,"C-X-C motif chemokine ligand 1 [Source:HGNC Symbol;Acc:HGNC:4602]",2234.61846409134,-1.87280579325852,0.444212716177822,-4.21601121501624,2.48661399123033e-05,0.00209596549375487,1.04261610673981
"230","ENSG00000126353","CCR7","17",40553769,40565472,"C-C motif chemokine receptor 7 [Source:HGNC Symbol;Acc:HGNC:1608]",254.860206783898,-1.87273034356969,0.48007830905737,-3.90088514360662,9.58416171477687e-05,0.0066826353620677,0.722627030325149
"538","ENSG00000198354","DCAF12L2","X",126163499,126166289,"DDB1 and CUL4 associated factor 12 like 2 [Source:HGNC Symbol;Acc:HGNC:32950]",9.49253275706714,-1.843939964064,0.553429475485456,-3.33184271120822,0.000862730016928816,0.0314876876842619,0.514602731359404
"523","ENSG00000188783","PRELP","1",203475806,203491352,"proline and arginine rich end leucine rich repeat protein [Source:HGNC Symbol;Acc:HGNC:9357]",782.715445692662,-1.82852230402508,0.536875121698804,-3.40586149389674,0.000659556311783069,0.0161400701218112,1.1240696284165
"182","ENSG00000117148","ACTL8","1",17755333,17827063,"actin like 8 [Source:HGNC Symbol;Acc:HGNC:24018]",5.36410409193859,-1.79625843995538,0.549943978674863,-3.26625712728707,0.00108979246219673,0.0344068110285297,0.563466026283805
"328","ENSG00000145824","CXCL14","5",135570679,135579279,"C-X-C motif chemokine ligand 14 [Source:HGNC Symbol;Acc:HGNC:10640]",48.5584238766229,-1.78735165359936,0.392780675256482,-4.55050812373148,5.35165207920529e-06,0.000897932647259383,1.03611010817355
"226","ENSG00000125730","C3","19",6677704,6730562,"complement C3 [Source:HGNC Symbol;Acc:HGNC:1318]",918.494624875066,-1.78578539680379,0.529242484300672,-3.37422911005243,0.000740227310631463,0.0193746668701284,0.931344452558374
"259","ENSG00000133055","MYBPH","1",203167811,203175826,"myosin binding protein H [Source:HGNC Symbol;Acc:HGNC:7552]",26.4165420564501,-1.77604432985309,0.483111859472034,-3.67625901751621,0.00023667921979869,0.0124436666530911,0.667417283722037
"276","ENSG00000136689","IL1RN","2",113107214,113134016,"interleukin 1 receptor antagonist [Source:HGNC Symbol;Acc:HGNC:6000]",257.019154712198,-1.75554424133815,0.460687470635061,-3.81070542013681,0.000138570811689166,0.00846955571803072,0.722627030325149
"360","ENSG00000154493","C10orf90","10",126424997,126798708,"chromosome 10 open reading frame 90 [Source:HGNC Symbol;Acc:HGNC:26563]",55.046730336981,-1.73421810318817,0.369940504173731,-4.68782975538614,2.76117563289314e-06,0.000543680344207521,1.03611010817355
"61","ENSG00000079215","SLC1A3","5",36606355,36688334,"solute carrier family 1 member 3 [Source:HGNC Symbol;Acc:HGNC:10941]",665.036699462795,-1.72771561127586,0.387808125557926,-4.45507842000539,8.38625353058304e-06,0.00115036439947584,1.13145485357787
"52","ENSG00000072041","SLC6A15","12",84859491,84913615,"solute carrier family 6 member 15 [Source:HGNC Symbol;Acc:HGNC:13621]",187.136579386236,-1.72512294749348,0.403823912425009,-4.271968287202,1.93755135942208e-05,0.00203799377845893,0.853005436247318
"354","ENSG00000152766","ANKRD22","10",88819896,88851844,"ankyrin repeat domain 22 [Source:HGNC Symbol;Acc:HGNC:28321]",5.96898572989004,-1.70155398630541,0.439925774732944,-3.86782062801011,0.000109812390947136,0.00831196086432056,0.5895917937752
"99","ENSG00000101230","ISM1","20",13221274,13300651,"isthmin 1 [Source:HGNC Symbol;Acc:HGNC:16213]",213.583627331235,-1.63138061138874,0.373471356657216,-4.36815456475844,1.25300806543427e-05,0.00151904271402392,0.936141999260215
"362","ENSG00000154736","ADAMTS5","21",26917922,26967088,"ADAM metallopeptidase with thrombospondin type 1 motif 5 [Source:HGNC Symbol;Acc:HGNC:221]",975.180822605978,-1.60813002888001,0.349337056256942,-4.603376595975,4.15695552173091e-06,0.00070742912856529,1.13145485357787
"505","ENSG00000183454","GRIN2A","16",9753404,10182754,"glutamate ionotropic receptor NMDA type subunit 2A [Source:HGNC Symbol;Acc:HGNC:4585]",64.4803003768336,-1.60667067478639,0.459445404400526,-3.49697844270037,0.000470559856070825,0.0154977280981324,0.853005436247318
"588","ENSG00000276776","TC2N","CHR_HSCHR14_1_CTG1",91783410,91840185,"tandem C2 domains, nuclear [Source:HGNC Symbol;Acc:HGNC:19859]",6.66583802386075,-1.59984544429774,0.45117943704518,-3.54591834852955,0.000391247415446764,0.0219417072403395,0.405486161160025
"350","ENSG00000151090","THRB","3",24117153,24495756,"thyroid hormone receptor beta [Source:HGNC Symbol;Acc:HGNC:11799]",73.005980689279,-1.59901409050066,0.428875777890914,-3.72838517102584,0.000192710682972891,0.00831196086432056,1.03611010817355
"577","ENSG00000262406","MMP12","11",102862736,102875034,"matrix metallopeptidase 12 [Source:HGNC Symbol;Acc:HGNC:7158]",105.89647674126,-1.5925611794173,0.389150528867776,-4.09240399608557,4.2692401566646e-05,0.00290372563258691,1.09002261408781
"287","ENSG00000137869","CYP19A1","15",51208057,51338610,"cytochrome P450 family 19 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:2594]",28.6648685607276,-1.57439923063028,0.500668144333162,-3.14459637276746,0.00166316121171904,0.0434332722326953,0.5895917937752
"198","ENSG00000120658","ENOX1","13",43213518,43786908,"ecto-NOX disulfide-thiol exchanger 1 [Source:HGNC Symbol;Acc:HGNC:25474]",211.197172568839,-1.57421771761762,0.311910020018364,-5.04702515656577,4.48742283918281e-07,0.000157916686259887,1.03611010817355
"372","ENSG00000157551","KCNJ15","21",38155549,38307357,"potassium voltage-gated channel subfamily J member 15 [Source:HGNC Symbol;Acc:HGNC:6261]",549.987459087641,-1.56110187971751,0.417897827774046,-3.73560659080905,0.000187263236464096,0.0073723208937427,1.17647138186579
"155","ENSG00000112297","CRYBG1","6",106360808,106571978,"crystallin beta-gamma domain containing 1 [Source:HGNC Symbol;Acc:HGNC:356]",432.079116646081,-1.5590732234853,0.410161272559643,-3.80112245545704,0.000144042088900103,0.00654123667986518,1.1240696284165
"138","ENSG00000108684","ASIC2","17",33013087,34174964,"acid sensing ion channel subunit 2 [Source:HGNC Symbol;Acc:HGNC:99]",8.29772896666862,-1.55660895801326,0.432929933646232,-3.59552166999208,0.000323742176766117,0.0154977280981324,0.5895917937752
"44","ENSG00000064309","CDON","11",125955796,126063335,"cell adhesion associated, oncogene regulated [Source:HGNC Symbol;Acc:HGNC:17104]",352.844805050841,-1.55262318819716,0.305211061637765,-5.08704756592299,3.63680645540679e-07,0.000138679324408994,1.03611010817355
"260","ENSG00000133106","EPSTI1","13",42886388,42992271,"epithelial stromal interaction 1 [Source:HGNC Symbol;Acc:HGNC:16465]",344.015368490771,-1.52000392058722,0.406554829636464,-3.73874274706411,0.0001849428589024,0.00864065948687889,0.936141999260212
"410","ENSG00000163993","S100P","4",6693878,6697170,"S100 calcium binding protein P [Source:HGNC Symbol;Acc:HGNC:10504]",8.81391202804659,-1.51607343333758,0.330169996520018,-4.59179649670459,4.39446766222366e-06,0.00116218560951189,0.563466026283805
"533","ENSG00000197142","ACSL5","10",112374018,112428380,"acyl-CoA synthetase long chain family member 5 [Source:HGNC Symbol;Acc:HGNC:16526]",138.763791094612,-1.50979363272376,0.276411840102676,-5.46211635566311,4.70491519994534e-08,3.36826885516024e-05,1.09002261408781
"58","ENSG00000076864","RAP1GAP","1",21596215,21669363,"RAP1 GTPase activating protein [Source:HGNC Symbol;Acc:HGNC:9858]",61.0098728726373,-1.4963711234269,0.339238841318491,-4.41096637876452,1.02910297897578e-05,0.00128131149826212,1.0923664761809
"246","ENSG00000130592","LSP1","11",1852970,1892267,"lymphocyte specific protein 1 [Source:HGNC Symbol;Acc:HGNC:6707]",381.027680215386,-1.484716369873,0.358599313285038,-4.14032128581587,3.46819721098155e-05,0.00309041035947248,0.791436648260306
"137","ENSG00000108576","SLC6A4","17",30194319,30236002,"solute carrier family 6 member 4 [Source:HGNC Symbol;Acc:HGNC:11050]",11.5681272889664,-1.48047492969613,0.416988281708768,-3.55039936285337,0.000384647166138438,0.0185911401568383,0.514602731359404
"196","ENSG00000119915","ELOVL3","10",102226299,102229589,"ELOVL fatty acid elongase 3 [Source:HGNC Symbol;Acc:HGNC:18047]",16.0637235478308,-1.4772543388345,0.397089178088288,-3.72020800452551,0.000199058766395242,0.0121957179186193,0.5895917937752
"327","ENSG00000145708","CRHBP","5",76953045,76981158,"corticotropin releasing hormone binding protein [Source:HGNC Symbol;Acc:HGNC:2356]",73.5909469509281,-1.47437586267072,0.499373023035518,-2.95245396659294,0.00315259071959544,0.0441354059128018,1.09002261408781
"213","ENSG00000123496","IL13RA2","X",115003975,115019977,"interleukin 13 receptor subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:5975]",4571.45355524751,-1.46686926329058,0.480011218293024,-3.0559062109151,0.00224381431661098,0.0326010652947075,1.26282462959873
"16","ENSG00000011347","SYT7","11",61515313,61581148,"synaptotagmin 7 [Source:HGNC Symbol;Acc:HGNC:11514]",538.013029570214,-1.46578518835779,0.335877582404014,-4.36404590585225,1.27678766043383e-05,0.00139973088187913,1.18422710697552
"215","ENSG00000124249","KCNK15","20",44745865,44752313,"potassium two pore domain channel subfamily K member 15 [Source:HGNC Symbol;Acc:HGNC:13814]",27.1803198361724,-1.46453551282789,0.382149802592601,-3.83235972619142,0.000126919969993824,0.00948424168559896,0.563466026283805
"129","ENSG00000106823","ECM2","9",92493554,92536655,"extracellular matrix protein 2 [Source:HGNC Symbol;Acc:HGNC:3154]",231.877860155727,-1.45259279475158,0.360488936473457,-4.02950728241986,5.58938843690592e-05,0.00355565675915493,1.03611010817355
"132","ENSG00000107736","CDH23","10",71396934,71815947,"cadherin related 23 [Source:HGNC Symbol;Acc:HGNC:13733]",55.3887186274535,-1.45058748718172,0.361564041820524,-4.01197939894082,6.0211755603377e-05,0.00359935622348206,1.09002261408781
"253","ENSG00000131746","TNS4","17",40475828,40501623,"tensin 4 [Source:HGNC Symbol;Acc:HGNC:24352]",34.5933473997,-1.45026098070652,0.426950039884255,-3.39679317303655,0.000681804786208689,0.0255056597017196,0.563466026283805
"290","ENSG00000137959","IFI44L","1",78619922,78646145,"interferon induced protein 44 like [Source:HGNC Symbol;Acc:HGNC:17817]",110.504716042395,-1.43565080831531,0.4174117229401,-3.43941180713157,0.000582979696772142,0.0153012142497521,1.09002261408781
"283","ENSG00000137501","SYTL2","11",85694224,85811159,"synaptotagmin like 2 [Source:HGNC Symbol;Acc:HGNC:15585]",698.932310632731,-1.43170822101037,0.340122612140912,-4.20938852609194,2.5606273859567e-05,0.00203799377845893,1.13145485357787
"136","ENSG00000108551","RASD1","17",17494437,17496395,"ras related dexamethasone induced 1 [Source:HGNC Symbol;Acc:HGNC:15828]",381.042798392088,-1.43154300989274,0.349504623851374,-4.09592008860374,4.20494970585906e-05,0.00373482397888412,0.722627030325149
"334","ENSG00000147234","FRMPD3","X",107522450,107605251,"FERM and PDZ domain containing 3 [Source:HGNC Symbol;Acc:HGNC:29382]",158.60151292208,-1.4285940090269,0.296190646624978,-4.82322458627709,1.41255766598042e-06,0.000364596882708276,0.885251698335748
"580","ENSG00000267561","AC093155.3","1",86993009,87169204,"novel protein",53.5278575936089,-1.42292975102317,0.267633005437998,-5.31671999383803,1.05654463284183e-07,6.15209980899496e-05,1.09002261408781
"220","ENSG00000124731","TREM1","6",41267926,41286682,"triggering receptor expressed on myeloid cells 1 [Source:HGNC Symbol;Acc:HGNC:17760]",365.651731158385,-1.41340766945988,0.401801652988222,-3.51767509901535,0.000435345028293218,0.0154977280981324,0.791436648260306
"280","ENSG00000136960","ENPP2","8",119557086,119673453,"ectonucleotide pyrophosphatase/phosphodiesterase 2 [Source:HGNC Symbol;Acc:HGNC:3357]",3164.30730744619,-1.39051691339524,0.306164377586691,-4.54173318384015,5.57936272437823e-06,0.000793116269738231,1.32477200499278
"22","ENSG00000019582","CD74","5",150400041,150412929,"CD74 molecule [Source:HGNC Symbol;Acc:HGNC:1697]",146.671424948862,-1.38993413889532,0.334138800680225,-4.15975078639702,3.18595029448677e-05,0.00247393496414585,1.03611010817355
"20","ENSG00000014257","ACPP","3",132317369,132368298,"acid phosphatase, prostate [Source:HGNC Symbol;Acc:HGNC:125]",13.7824070486628,-1.38919850876655,0.381761878497759,-3.6389136448958,0.000273790582616375,0.0175586794843427,0.405486161160025
"480","ENSG00000175264","CHST1","11",45647689,45665622,"carbohydrate sulfotransferase 1 [Source:HGNC Symbol;Acc:HGNC:1969]",165.74909729921,-1.38876314289494,0.378196330450628,-3.67206932240775,0.00024059439413695,0.00965866657395215,1.03611010817355
"440","ENSG00000168675","LDLRAD4","18",13217498,13652755,"low density lipoprotein receptor class A domain containing 4 [Source:HGNC Symbol;Acc:HGNC:1224]",48.0953007062526,-1.3772367584418,0.302563488453403,-4.55189344055274,5.31652629803033e-06,0.00101723586808509,0.853005436247318
"192","ENSG00000119699","TGFB3","14",75958099,75982991,"transforming growth factor beta 3 [Source:HGNC Symbol;Acc:HGNC:11769]",390.925567692357,-1.36693227145592,0.372875553263811,-3.66592086687112,0.000246450131759279,0.0104191964148595,0.936141999260212
"526","ENSG00000196139","AKR1C3","10",5035354,5107686,"aldo-keto reductase family 1 member C3 [Source:HGNC Symbol;Acc:HGNC:386]",409.279277864198,-1.36237201601393,0.326061972758793,-4.17826097439998,2.93746486327448e-05,0.00251276557680729,0.936141999260212
"518","ENSG00000187134","AKR1C1","10",4963253,4983283,"aldo-keto reductase family 1 member C1 [Source:HGNC Symbol;Acc:HGNC:384]",2833.3010620443,-1.3583021115269,0.470000822031568,-2.88999943799178,0.00385242515165371,0.0486173521647642,1.15078898621355
