"","ensembl_gene_id","external_gene_name","chromosome_name","start_position","end_position","description","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","weight"
"221","ENSG00000187398","LUZP2","11",24496970,25082638,"leucine zipper protein 2 [Source:HGNC Symbol;Acc:HGNC:23206]",52.6941159347506,-3.75641463676139,0.741274915731527,-5.06750539785145,4.03063076954723e-07,0.000446016841340766,1.65532779272293
"139","ENSG00000157404","KIT","4",54657918,54740715,"KIT proto-oncogene, receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:6342]",142.424237556963,-3.52192818864059,0.765599607081206,-4.60022204304375,4.22040829282992e-06,0.0016894584573173,1.95925057381435
"179","ENSG00000170323","FABP4","8",81478419,81483263,"fatty acid binding protein 4 [Source:HGNC Symbol;Acc:HGNC:3559]",48.7925423318525,-3.37437244851536,0.84420183456333,-3.99711574929328,6.41189528906163e-05,0.0103071181747836,1.85797645156011
"163","ENSG00000163815","CLEC3B","3",45001548,45036071,"C-type lectin domain family 3 member B [Source:HGNC Symbol;Acc:HGNC:11891]",280.419710412229,-3.32507670697065,0.640987405076443,-5.18742908306304,2.13217078215056e-07,0.000249174885171851,1.95925057381435
"49","ENSG00000115468","EFHD1","2",232606057,232682780,"EF-hand domain family member D1 [Source:HGNC Symbol;Acc:HGNC:29556]",378.2195015828,-3.30662692166547,0.873845885768847,-3.78399323669775,0.00015433201876701,0.0159034902946905,1.89398240657101
"249","ENSG00000240583","AQP1","7",30911694,30925517,"aquaporin 1 (Colton blood group) [Source:HGNC Symbol;Acc:HGNC:633]",889.933686539402,-3.29073394994376,0.879141688318899,-3.74312126664853,0.000181748460299638,0.0193622755253524,1.52609351768244
"175","ENSG00000167641","PPP1R14A","19",38251237,38256532,"protein phosphatase 1 regulatory inhibitor subunit 14A [Source:HGNC Symbol;Acc:HGNC:14871]",657.974987987688,-3.26654150657203,0.71184677460142,-4.5888267294616,4.45744215757657e-06,0.0016894584573173,1.95925057381435
"98","ENSG00000138650","PCDH10","4",133149294,133208606,"protocadherin 10 [Source:HGNC Symbol;Acc:HGNC:13404]",734.001960240881,-3.19715988303849,0.967894840910144,-3.3032099644545,0.000955847899337098,0.0470197228296956,1.52609351768244
"233","ENSG00000198336","MYL4","17",47200446,47223679,"myosin light chain 4 [Source:HGNC Symbol;Acc:HGNC:7585]",11.4096352482124,-3.15000748575574,0.821656871723403,-3.83372621122086,0.000126216621254674,0.0185788355504414,1.19653930401489
"178","ENSG00000169862","CTNND2","5",10971836,11904446,"catenin delta 2 [Source:HGNC Symbol;Acc:HGNC:2516]",19.0092094646403,-3.1410138741495,0.831453120913579,-3.77774019381663,0.000158257846565907,0.0152399707504651,2.22907487377403
"65","ENSG00000123360","PDE1B","12",54549601,54579239,"phosphodiesterase 1B [Source:HGNC Symbol;Acc:HGNC:8775]",32.6662281104052,-3.1293570202428,0.676263891703391,-4.62741994454339,3.7024927748039e-06,0.0016894584573173,1.85797645156011
"77","ENSG00000131620","ANO1","11",70078302,70189528,"anoctamin 1 [Source:HGNC Symbol;Acc:HGNC:21625]",581.66130277564,-3.01208508157231,0.597725712127857,-5.03924295116822,4.67376884254434e-07,0.000446016841340766,1.95925057381435
"76","ENSG00000130595","TNNT3","11",1919703,1938706,"troponin T3, fast skeletal type [Source:HGNC Symbol;Acc:HGNC:11950]",16.7845452152534,-2.98137985000321,0.836674509254436,-3.56336880952657,0.000366125712457964,0.0292032577250523,1.54830613487804
"44","ENSG00000111348","ARHGDIB","12",14942031,14961728,"Rho GDP dissociation inhibitor beta [Source:HGNC Symbol;Acc:HGNC:679]",498.259564641033,-2.96797690594039,0.685401146120166,-4.33027712711183,1.48921804974235e-05,0.00430505288899788,1.79853681172242
"219","ENSG00000186453","FAM228A","2",24175053,24200849,"family with sequence similarity 228 member A [Source:HGNC Symbol;Acc:HGNC:34418]",18.3642198934784,-2.94103858495233,0.736946235246203,-3.99084552480246,6.58381543463039e-05,0.0132617041492531,1.19653930401489
"135","ENSG00000156453","PCDH1","5",141853111,141879246,"protocadherin 1 [Source:HGNC Symbol;Acc:HGNC:8655]",218.127289156656,-2.91596146499204,0.718595439514705,-4.0578624698221,4.95239164320137e-05,0.00978599967205986,1.65532779272293
"153","ENSG00000162267","ITIH3","3",52794768,52809009,"inter-alpha-trypsin inhibitor heavy chain 3 [Source:HGNC Symbol;Acc:HGNC:6168]",16.6153232650166,-2.88769184661379,0.765488801968477,-3.77235021490583,0.000161717049827236,0.0208623076949935,1.19653930401489
"7","ENSG00000022267","FHL1","X",136146702,136211359,"four and a half LIM domains 1 [Source:HGNC Symbol;Acc:HGNC:3702]",2898.02166626812,-2.87796366422489,0.538638058269842,-5.3430380940203,9.14015453994391e-08,0.000150515261254939,1.66850114762869
"258","ENSG00000269113","TRABD2B","1",47760528,47997385,"TraB domain containing 2B [Source:HGNC Symbol;Acc:HGNC:44200]",71.6310998438281,-2.84226033065407,0.621880488696586,-4.57042853460675,4.86727886739308e-06,0.0016894584573173,2.22907487377404
"119","ENSG00000151468","CCDC3","10",12896625,13099652,"coiled-coil domain containing 3 [Source:HGNC Symbol;Acc:HGNC:23813]",134.876160113221,-2.80253292190306,0.774817242691733,-3.61702446394585,0.000298009147384819,0.0249823854948282,1.65532779272293
"112","ENSG00000149201","CCDC81","11",86374736,86423109,"coiled-coil domain containing 81 [Source:HGNC Symbol;Acc:HGNC:26281]",107.880566523105,-2.78269033015737,0.748348540453549,-3.71844158133973,0.000200455636144888,0.0187873204799358,1.79853681172242
"181","ENSG00000170577","SIX2","2",45005182,45009452,"SIX homeobox 2 [Source:HGNC Symbol;Acc:HGNC:10888]",208.933140247171,-2.77510687377668,0.748763412647666,-3.70625330631976,0.000210347926411155,0.0200658927983463,1.65532779272293
"101","ENSG00000139973","SYT16","14",61811974,62112550,"synaptotagmin 16 [Source:HGNC Symbol;Acc:HGNC:23142]",87.0339301625974,-2.73148108481944,0.820477156743792,-3.32913727380273,0.000871154556386007,0.0414236273140242,1.85797645156011
"93","ENSG00000136167","LCP1","13",46125920,46211871,"lymphocyte cytosolic protein 1 [Source:HGNC Symbol;Acc:HGNC:6528]",79.1893954685265,-2.71687212329815,0.799188331230856,-3.39953927895044,0.000674994839684392,0.0394504183909405,1.65532779272293
"1","ENSG00000003137","CYP26B1","2",72129238,72148038,"cytochrome P450 family 26 subfamily B member 1 [Source:HGNC Symbol;Acc:HGNC:20581]",108.885519384274,-2.70301924997489,0.806441388641072,-3.35178636420153,0.000802919520536809,0.0407511339004746,1.79853681172242
"55","ENSG00000117115","PADI2","1",17066761,17119451,"peptidyl arginine deiminase 2 [Source:HGNC Symbol;Acc:HGNC:18341]",33.734849198516,-2.69806973647527,0.725044944708234,-3.72124480856977,0.00019824313687567,0.020102810811285,1.54830613487804
"107","ENSG00000145936","KCNMB1","5",170374671,170389634,"potassium calcium-activated channel subfamily M regulatory beta subunit 1 [Source:HGNC Symbol;Acc:HGNC:6285]",92.6921364692732,-2.68605902912428,0.798809448594777,-3.36257793876806,0.000772183248370133,0.0413709785042745,1.65532779272293
"85","ENSG00000133392","MYH11","16",15703135,15857028,"myosin heavy chain 11 [Source:HGNC Symbol;Acc:HGNC:7569]",282.363856636926,-2.65083813983956,0.698540401932516,-3.79482436879241,0.000147748006810974,0.0155227439498289,1.95925057381435
"230","ENSG00000197766","CFD","19",859643,863630,"complement factor D [Source:HGNC Symbol;Acc:HGNC:2771]",60.1569943617177,-2.62286817914458,0.753937330994365,-3.47889416178038,0.000503487394770285,0.0302303723083106,1.95925057381435
"260","ENSG00000274619","CFD","CHR_HSCHR19_5_CTG2",859680,863666,"complement factor D [Source:HGNC Symbol;Acc:HGNC:2771]",60.1569943617177,-2.62286817914458,0.753937330994365,-3.47889416178038,0.000503487394770285,0.0308947625650703,1.85797645156011
"214","ENSG00000185052","SLC24A3","20",19212646,19722937,"solute carrier family 24 member 3 [Source:HGNC Symbol;Acc:HGNC:10977]",547.055188146947,-2.61901328777377,0.610214850866557,-4.29195271805423,1.77108667192051e-05,0.00559419137402649,1.52609351768244
"157","ENSG00000163017","ACTG2","2",73892314,73919865,"actin gamma 2, smooth muscle [Source:HGNC Symbol;Acc:HGNC:145]",290.267757119717,-2.61094801837542,0.777271206656762,-3.35912098121551,0.000781908282398704,0.039022313944043,1.95925057381435
"160","ENSG00000163590","PPM1L","3",160755602,161078902,"protein phosphatase, Mg2+/Mn2+ dependent 1L [Source:HGNC Symbol;Acc:HGNC:16381]",116.15528508267,-2.59788470067737,0.684793601854822,-3.79367548651268,0.000148433640308236,0.017109579943413,1.65532779272293
"114","ENSG00000149527","PLCH2","1",2425980,2505532,"phospholipase C eta 2 [Source:HGNC Symbol;Acc:HGNC:29037]",37.0274891743317,-2.55912558875861,0.661169485488457,-3.87060450448342,0.000108565803385409,0.0123907657375461,2.22907487377403
"84","ENSG00000133107","TRPC4","13",37636636,37870425,"transient receptor potential cation channel subfamily C member 4 [Source:HGNC Symbol;Acc:HGNC:12336]",456.927140370719,-2.5003720189272,0.563298464755293,-4.43880495930947,9.04597437005308e-06,0.00304873494161535,1.73456801738991
"130","ENSG00000154556","SORBS2","4",185585444,185956652,"sorbin and SH3 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24098]",223.655396007467,-2.4793602575183,0.639216916122063,-3.87874631441207,0.000104996179015639,0.0135017156279902,1.85797645156011
"67","ENSG00000126217","MCF2L","13",112894378,113099742,"MCF.2 cell line derived transforming sequence like [Source:HGNC Symbol;Acc:HGNC:14576]",168.942814426334,-2.44315571098974,0.561373024554336,-4.35210742968869,1.34835160047178e-05,0.00393935793079348,1.95925057381435
"108","ENSG00000146122","DAAM2","6",39792298,39904877,"dishevelled associated activator of morphogenesis 2 [Source:HGNC Symbol;Acc:HGNC:18143]",1439.7422520002,-2.43610147410667,0.547570831703635,-4.44892483868677,8.63012074793727e-06,0.00304873494161535,1.66850114762869
"97","ENSG00000138378","STAT4","2",191029576,191151596,"signal transducer and activator of transcription 4 [Source:HGNC Symbol;Acc:HGNC:11365]",43.3963410409062,-2.42575147149418,0.731451721699393,-3.31635212486533,0.000912008379233607,0.0413709785042745,1.95925057381435
"136","ENSG00000156486","KCNS2","8",98427022,98432848,"potassium voltage-gated channel modifier subfamily S member 2 [Source:HGNC Symbol;Acc:HGNC:6301]",178.559941071134,-2.39732700867012,0.420547679809341,-5.70048801543018,1.19464931753144e-08,2.60721337752792e-05,1.79853681172242
"75","ENSG00000130477","UNC13A","19",17601328,17688365,"unc-13 homolog A [Source:HGNC Symbol;Acc:HGNC:23150]",132.360191063726,-2.3734154284017,0.656086202606208,-3.61753595636312,0.000297421022826414,0.0225456862763302,1.95925057381435
"10","ENSG00000055163","CYFIP2","5",157266079,157395595,"cytoplasmic FMR1 interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:13760]",152.433299716538,-2.34147882674354,0.620231684660738,-3.77516802938616,0.000159899842424617,0.0159034902946905,1.95925057381435
"195","ENSG00000176928","GCNT4","5",75025346,75052770,"glucosaminyl (N-acetyl) transferase 4 [Source:HGNC Symbol;Acc:HGNC:17973]",152.931832252436,-2.25819168127311,0.506902472059308,-4.4548839387173,8.39385902742885e-06,0.00275843312634237,1.85797645156011
"183","ENSG00000171385","KCND3","1",111770662,111989155,"potassium voltage-gated channel subfamily D member 3 [Source:HGNC Symbol;Acc:HGNC:6239]",104.702343952341,-2.21953658542558,0.600874431328869,-3.69384428709497,0.000220889094503087,0.0177955614791853,2.22907487377404
"256","ENSG00000261150","EPPK1","8",143857324,143878464,"epiplakin 1 [Source:HGNC Symbol;Acc:HGNC:15577]",39.1462697889891,-2.1957873628706,0.663061436821877,-3.31158960683227,0.000927675251516601,0.0398223948167378,2.22907487377403
"231","ENSG00000197852","INKA2","1",111680630,111755824,"inka box actin regulator 2 [Source:HGNC Symbol;Acc:HGNC:28045]",1077.05386351964,-2.19005114659677,0.566092637861467,-3.86871511855399,0.000109410383524141,0.0142993070955859,1.66850114762869
"216","ENSG00000185633","NDUFA4L2","12",57234903,57240715,"NDUFA4 mitochondrial complex associated like 2 [Source:HGNC Symbol;Acc:HGNC:29836]",5165.25835528087,-2.16921965505862,0.649512729755069,-3.33976465076618,0.000838494156335461,0.0432316496919991,1.66850114762869
"220","ENSG00000187068","C3orf70","3",185076838,185153060,"chromosome 3 open reading frame 70 [Source:HGNC Symbol;Acc:HGNC:33731]",237.203414983857,-2.13071734427263,0.612578347526167,-3.47827727322931,0.000504647624355221,0.0323413370079191,1.65532779272293
"94","ENSG00000136378","ADAMTS7","15",78759206,78811464,"ADAM metallopeptidase with thrombospondin type 1 motif 7 [Source:HGNC Symbol;Acc:HGNC:223]",1316.22441162752,-2.12745052101848,0.508765253194902,-4.1815955544501,2.89470549358395e-05,0.00701007187117588,1.66850114762869
"109","ENSG00000146197","SCUBE3","6",35213956,35253079,"signal peptide, CUB domain and EGF like domain containing 3 [Source:HGNC Symbol;Acc:HGNC:13655]",36386.946033577,-2.10730955041312,0.577379897539218,-3.64977990989024,0.000262465095700421,0.02181463450815,1.80645036538325
"161","ENSG00000163661","PTX3","3",157436850,157443633,"pentraxin 3 [Source:HGNC Symbol;Acc:HGNC:9692]",18718.9069133014,-2.10576293282126,0.365742971150622,-5.75749392037957,8.53718428871277e-09,2.22595487142496e-05,1.75630751045215
"106","ENSG00000145244","CORIN","4",47593999,47838106,"corin, serine peptidase [Source:HGNC Symbol;Acc:HGNC:19012]",179.212279542543,-2.09389631224839,0.606725702252236,-3.45114160233464,0.000558220607675121,0.0398223948167378,1.33943454167781
"62","ENSG00000122367","LDB3","10",86668449,86736068,"LIM domain binding 3 [Source:HGNC Symbol;Acc:HGNC:15710]",31.5767540818203,-2.09130794514805,0.609190564019856,-3.43292898587951,0.000597098467201429,0.0307317453645495,2.22907487377403
"96","ENSG00000137507","LRRC32","11",76657524,76670747,"leucine rich repeat containing 32 [Source:HGNC Symbol;Acc:HGNC:4161]",3017.59319920012,-2.09114188158346,0.518301195213875,-4.03460748478606,5.46936494432617e-05,0.0103071181747836,1.55104822625497
"137","ENSG00000157322","CLEC18A","16",69950705,69964452,"C-type lectin domain family 18 member A [Source:HGNC Symbol;Acc:HGNC:30388]",19.1519639946147,-2.08468073331303,0.557382560545201,-3.7401255096211,0.000183928390725422,0.0177955614791853,1.85797645156011
"187","ENSG00000172572","PDE3A","12",20369245,20684381,"phosphodiesterase 3A [Source:HGNC Symbol;Acc:HGNC:8778]",1515.27223600249,-2.06242999695001,0.515772685965316,-3.99871891837386,6.36862585138509e-05,0.0105934528706233,1.66850114762869
"193","ENSG00000176532","PRR15","7",29563835,29567293,"proline rich 15 [Source:HGNC Symbol;Acc:HGNC:22310]",84.9799204226006,-2.05190211974983,0.557880413968993,-3.67803218820993,0.000235040303924712,0.0200658927983463,1.85797645156011
"31","ENSG00000105088","OLFM2","19",9853718,9936552,"olfactomedin 2 [Source:NCBI gene;Acc:93145]",799.647581762021,-2.04974135660677,0.502836516289919,-4.07635740484876,4.57466872925369e-05,0.00855385555306276,1.95925057381435
"206","ENSG00000182871","COL18A1","21",45405165,45513720,"collagen type XVIII alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2195]",1459.84491968776,-2.04011067215936,0.58208098804673,-3.50485708012091,0.000456852461649104,0.0319701032284238,1.52609351768244
"36","ENSG00000107796","ACTA2","10",88935074,88991339,"actin alpha 2, smooth muscle [Source:HGNC Symbol;Acc:HGNC:130]",13156.3136670731,-2.02859447672453,0.558357461970554,-3.63314653226846,0.000279985907790325,0.0229520132247331,1.78283456730115
"126","ENSG00000152953","STK32B","4",5051480,5500994,"serine/threonine kinase 32B [Source:HGNC Symbol;Acc:HGNC:14217]",550.068936959767,-2.01609253501653,0.603715712886032,-3.33947335142016,0.000839374038368331,0.0446846549804337,1.52609351768244
"34","ENSG00000106511","MEOX2","7",15611212,15686683,"mesenchyme homeobox 2 [Source:HGNC Symbol;Acc:HGNC:7014]",604.747003342158,-2.00270906640755,0.554734372800128,-3.61021267944601,0.000305946039481552,0.0248526324755155,1.73456801738991
"133","ENSG00000155849","ELMO1","7",36854361,37449249,"engulfment and cell motility 1 [Source:HGNC Symbol;Acc:HGNC:16286]",21.7623886755537,-1.99632743668668,0.58467583364776,-3.41441756576753,0.000639185323774203,0.0315148785043464,2.22907487377403
"189","ENSG00000174804","FZD4","11",86945679,86955395,"frizzled class receptor 4 [Source:HGNC Symbol;Acc:HGNC:4042]",1951.3757175045,-1.95313034953843,0.589568544671076,-3.31281301757389,0.000923627067337297,0.0460254014159623,1.5516905669485
"207","ENSG00000182901","RGS7","1",240775515,241357230,"regulator of G protein signaling 7 [Source:HGNC Symbol;Acc:HGNC:10003]",53.481179841373,-1.94850163279558,0.408201024918274,-4.77338740926897,1.81152841690148e-06,0.0009708366572665,2.22907487377404
"262","ENSG00000281230","SERTAD4","CHR_HG1832_PATCH",210232796,210246631,"SERTA domain containing 4 [Source:HGNC Symbol;Acc:HGNC:25236]",265.372829772048,-1.92987702849206,0.579159694017172,-3.3322018925489,0.000861617249847025,0.0413709785042745,1.85797645156011
"20","ENSG00000082497","SERTAD4","1",210232796,210246631,"SERTA domain containing 4 [Source:HGNC Symbol;Acc:HGNC:25236]",265.372829772048,-1.92987702849206,0.579159694017173,-3.33220189254889,0.000861617249847056,0.0481593186646898,1.33943454167781
"235","ENSG00000203618","GP1BB","22",19722945,19724771,"glycoprotein Ib platelet subunit beta [Source:HGNC Symbol;Acc:HGNC:4440]",70.7955864750632,-1.92938845918977,0.466012924928006,-4.14020374968751,3.4699747640651e-05,0.00799950880462284,1.65532779272293
"254","ENSG00000248698","LINC01085","4",14111968,14140052,"long intergenic non-protein coding RNA 1085 [Source:HGNC Symbol;Acc:HGNC:27198]",33.0072323256661,-1.91848817658562,0.514312255040653,-3.73020117211475,0.000191326944603289,0.0232456059047614,1.19653930401489
"165","ENSG00000164056","SPRY1","4",123396795,123403760,"sprouty RTK signaling antagonist 1 [Source:HGNC Symbol;Acc:HGNC:11269]",125.207944884769,-1.91681358877609,0.592550707097619,-3.23485157610369,0.00121705979736681,0.0468893333521454,1.95925057381435
"89","ENSG00000134871","COL4A2","13",110305812,110513209,"collagen type IV alpha 2 chain [Source:HGNC Symbol;Acc:HGNC:2203]",58767.0446572409,-1.90243534144412,0.486083809685958,-3.91380108437106,9.0854488834878e-05,0.0120886589218392,1.99153144991901
"188","ENSG00000172575","RASGRP1","15",38488103,38565575,"RAS guanyl releasing protein 1 [Source:HGNC Symbol;Acc:HGNC:9878]",50.5511393231534,-1.89628423156546,0.467277968211271,-4.05815031002723,4.94629293828874e-05,0.00869183770112665,1.95925057381435
"40","ENSG00000109846","CRYAB","11",111908619,111923722,"crystallin alpha B [Source:HGNC Symbol;Acc:HGNC:2389]",4175.32434412922,-1.89534885916669,0.483173669790436,-3.92270725345765,8.75595167774219e-05,0.0124527027127245,1.75630751045215
"100","ENSG00000139132","FGD4","12",32399529,32646050,"FYVE, RhoGEF and PH domain containing 4 [Source:HGNC Symbol;Acc:HGNC:19125]",1488.44106734816,-1.87564592013422,0.452109446351809,-4.14865456864328,3.34435004104236e-05,0.00800254997938871,1.5516905669485
"16","ENSG00000078401","EDN1","6",12290361,12297194,"endothelin 1 [Source:HGNC Symbol;Acc:HGNC:3176]",492.313808153993,-1.86968851505497,0.582573207578023,-3.20936234405281,0.00133029729276203,0.0497805967021174,1.95925057381435
"115","ENSG00000149596","JPH2","20",44111695,44187578,"junctophilin 2 [Source:HGNC Symbol;Acc:HGNC:14202]",419.239864635252,-1.86858804540785,0.478866697991775,-3.90210480963524,9.53598477196241e-05,0.0123907657375461,1.95925057381435
"88","ENSG00000134830","C5AR2","19",47332147,47347327,"complement component 5a receptor 2 [Source:HGNC Symbol;Acc:HGNC:4527]",115.287378002691,-1.86251668407253,0.462356156882397,-4.02831595588826,5.61778130568524e-05,0.00869183770112665,2.22907487377404
"151","ENSG00000160886","LY6K","8",142700111,142705127,"lymphocyte antigen 6 family member K [Source:HGNC Symbol;Acc:HGNC:24225]",1209.5465152575,-1.86225153439568,0.550903776822587,-3.38035717441706,0.000723916882591476,0.0401971583478495,1.66039969022158
"250","ENSG00000241644","INMT","7",30697985,30757602,"indolethylamine N-methyltransferase [Source:HGNC Symbol;Acc:HGNC:6069]",20.2192086125364,-1.85071279868303,0.457101601696677,-4.04879963625926,5.14809938426813e-05,0.0101508190499845,1.54830613487804
"237","ENSG00000204805","AL391987.2","9",61861625,61863200,"",40.8051700613642,-1.84512759913283,0.55164493715921,-3.34477392040364,0.000823496668716442,0.0398223948167378,1.95925057381435
"198","ENSG00000178573","MAF","16",79585843,79600737,"MAF bZIP transcription factor [Source:HGNC Symbol;Acc:HGNC:6776]",253.807793347843,-1.83662280746365,0.526234275110296,-3.49012387511,0.000482796698150725,0.0307317453645495,1.79853681172242
"127","ENSG00000153064","BANK1","4",101411286,102074812,"B cell scaffold protein with ankyrin repeats 1 [Source:HGNC Symbol;Acc:HGNC:18233]",18.8752505291126,-1.818123060329,0.548829543539411,-3.31272811701043,0.000923907468203304,0.0460254014159623,1.54830613487804
"19","ENSG00000082438","COBLL1","2",164653624,164843679,"cordon-bleu WH2 repeat protein like 1 [Source:HGNC Symbol;Acc:HGNC:23571]",1187.85799498976,-1.81557158659956,0.421001522226796,-4.31250599046884,1.61414507583635e-05,0.00494640496913314,1.66039969022158
"265","ENSG00000284814","ADCY4","CHR_HG1_PATCH",24318348,24335092,"adenylate cyclase 4 [Source:HGNC Symbol;Acc:HGNC:235]",113.083064236068,-1.80050630216227,0.490269698941009,-3.6724813017231,0.000240206732002237,0.0186857913286364,2.22907487377404
"72","ENSG00000129467","ADCY4","14",24318349,24335093,"adenylate cyclase 4 [Source:HGNC Symbol;Acc:HGNC:235]",113.083064236068,-1.80050630216227,0.490269698941009,-3.6724813017231,0.000240206732002237,0.0207322331824001,1.79853681172242
"45","ENSG00000111859","NEDD9","6",11183298,11382348,"neural precursor cell expressed, developmentally down-regulated 9 [Source:HGNC Symbol;Acc:HGNC:7733]",1039.91269150685,-1.7980925453928,0.457127400842825,-3.9334604359257,8.37316263234819e-05,0.0142993070955859,1.27743353217775
"145","ENSG00000159217","IGF2BP1","17",48997385,49056145,"insulin like growth factor 2 mRNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:28866]",583.128351255168,-1.79488484662055,0.497894675932435,-3.60494886445445,0.000312214396811054,0.0252022855710378,1.66039969022158
"8","ENSG00000025423","HSD17B6","12",56752161,56787790,"hydroxysteroid 17-beta dehydrogenase 6 [Source:HGNC Symbol;Acc:HGNC:23316]",24.3317692434408,-1.76216950743366,0.456368172087595,-3.86128922920469,0.000112790288192705,0.0138996467356578,1.85797645156011
"200","ENSG00000180739","S1PR5","19",10512742,10517931,"sphingosine-1-phosphate receptor 5 [Source:HGNC Symbol;Acc:HGNC:14299]",107.951574374536,-1.74501016082648,0.529178212601003,-3.29758504653745,0.000975201364395915,0.0446846549804337,1.79853681172242
"149","ENSG00000160190","SLC37A1","21",42496008,42581440,"solute carrier family 37 member 1 [Source:HGNC Symbol;Acc:HGNC:11024]",55.4180284920618,-1.73902294228673,0.514459899153209,-3.3802886194806,0.000724097486792192,0.0401971583478495,1.65532779272293
"86","ENSG00000134243","SORT1","1",109309568,109397918,"sortilin 1 [Source:HGNC Symbol;Acc:HGNC:11186]",1686.41611355971,-1.7374395440389,0.510870462233008,-3.40093951888425,0.000671546839496052,0.0401971583478495,1.5516905669485
"162","ENSG00000163701","IL17RE","3",9902612,9916402,"interleukin 17 receptor E [Source:HGNC Symbol;Acc:HGNC:18439]",368.022325947578,-1.71802074368832,0.51574762381214,-3.33112682321171,0.000864951860327715,0.0422164563714989,1.79853681172242
"82","ENSG00000132622","HSPA12B","20",3732685,3753111,"heat shock protein family A (Hsp70) member 12B [Source:HGNC Symbol;Acc:HGNC:16193]",44.9283416643079,-1.70789167848366,0.494469226428136,-3.45398982828687,0.00055235820849717,0.0314325169960525,1.95925057381435
"266","ENSG00000284874","AC000093.1","22",19717220,19724772,"novel transcript",114.805841758927,-1.6957221528089,0.452983595816807,-3.74345156970028,0.000181509600216825,0.0186857913286364,1.65532779272293
"35","ENSG00000107562","CXCL12","10",44370165,44386493,"C-X-C motif chemokine ligand 12 [Source:HGNC Symbol;Acc:HGNC:10672]",6499.04194451596,-1.69469879724798,0.485984009781659,-3.48714929532221,0.000488198746545334,0.0317491806442476,1.66850114762869
"42","ENSG00000111057","KRT18","12",52948871,52952906,"keratin 18 [Source:HGNC Symbol;Acc:HGNC:6430]",2444.24009608427,-1.68410366333074,0.498223430970552,-3.38021770684301,0.000724284346267966,0.0413709785042745,1.5516905669485
